nodenumber,x-coordinate,y-coordinate,temperature,hole_size,leak_status
6177,-1.607445,-1.450519,339.534765,25mm,1
6178,2.961271,0.391030,301.354003,40mm,0
6179,2.584355,2.594567,302.658183,20mm,0
6180,2.082282,0.240394,301.295875,40mm,0
6181,1.426356,-2.847595,300.757320,25mm,0
6182,-2.297000,1.489204,328.590380,30mm,1
6183,2.397675,2.464945,300.934348,25mm,0
6184,0.583979,-0.958653,331.686764,40mm,1
6185,-0.144562,-2.732580,299.458062,25mm,0
6186,0.800451,-1.333712,324.814202,40mm,1
6187,-1.221800,-0.303570,332.956317,40mm,1
6188,-2.596323,-0.745799,325.911274,20mm,1
6189,-2.860943,1.750385,301.899751,30mm,0
6190,1.163483,1.313293,342.225392,40mm,1
6191,-0.935040,2.249870,311.214145,25mm,1
6192,0.282176,-2.372916,330.702799,20mm,1
6193,-0.014761,-1.771919,303.304125,40mm,0
6194,-1.599901,1.109303,316.169125,30mm,1
6195,2.191789,0.811343,325.056138,20mm,1
6196,2.798890,2.331846,306.524072,20mm,0
6197,2.546184,2.630798,298.854782,20mm,0
6198,0.564403,0.954610,298.705692,30mm,0
6199,2.265206,1.020533,329.292484,20mm,1
6200,-1.696521,-2.609177,302.958664,25mm,0
6201,2.153918,2.949565,302.110363,20mm,0
6202,1.464258,0.563438,300.759862,40mm,0
6203,-1.510896,-0.771058,322.159956,20mm,1
6204,1.505840,1.265140,300.986674,30mm,0
6205,1.167209,-1.427502,318.850302,25mm,1
6206,0.169744,-1.417568,300.849005,25mm,0
6207,2.186599,0.521619,303.727451,40mm,0
6208,-0.869003,-1.324014,296.732844,20mm,0
6209,1.561871,1.954793,338.055728,40mm,1
6210,-0.751136,2.956991,303.067087,40mm,0
6211,0.883165,-0.168651,337.718036,25mm,1
6212,0.596723,2.411607,300.245385,40mm,0
6213,2.571638,2.855360,299.527099,20mm,0
6214,1.769279,-0.332844,330.559841,30mm,1
6215,2.036031,-2.977080,300.180263,25mm,0
6216,-0.997711,2.952231,300.927958,25mm,0
6217,2.661784,0.004468,303.035807,20mm,0
6218,-2.838024,1.077812,298.526972,40mm,0
6219,1.659641,0.313334,296.640818,40mm,0
6220,0.209818,-2.211253,300.539586,30mm,0
6221,-1.455318,2.771374,321.580759,25mm,1
6222,-1.791089,-1.709772,327.854321,40mm,1
6223,1.579851,-2.164222,328.821236,40mm,1
6224,-1.704605,0.632729,329.548586,40mm,1
6225,0.109944,-0.229161,302.966016,30mm,0
6226,2.972054,1.016347,304.947140,40mm,0
6227,2.343905,0.957068,310.000000,40mm,1
6228,2.504093,-0.651122,301.477811,30mm,0
6229,2.404523,2.721152,299.899853,30mm,0
6230,1.702430,0.397084,300.389799,40mm,0
6231,-2.824407,1.666140,301.682864,40mm,0
6232,2.069185,-0.841947,302.236764,20mm,0
6233,2.045652,1.478165,302.102635,30mm,0
6234,-0.371175,-2.211568,299.771842,20mm,0
6235,-1.675712,-1.842825,313.647790,30mm,1
6236,-1.863914,-0.832543,301.409810,40mm,0
6237,-2.677817,-1.119567,302.119241,40mm,0
6238,0.073563,-0.075751,299.595395,40mm,0
6239,-0.451866,-2.869891,322.064076,25mm,1
6240,1.118605,1.451800,298.478673,25mm,0
6241,0.128368,1.099660,303.080230,20mm,0
6242,-2.106647,0.423065,336.684134,40mm,1
6243,0.017253,1.770662,297.927041,20mm,0
6244,-1.845014,-1.414847,335.403667,30mm,1
6245,0.992319,-1.293648,326.317303,20mm,1
6246,-1.932391,0.655015,322.202184,20mm,1
6247,2.159375,-2.631313,299.856423,40mm,0
6248,1.323443,-1.013552,302.202744,30mm,0
6249,1.030277,0.338134,330.559583,25mm,1
6250,0.058502,-0.792091,299.425332,20mm,0
6251,-0.025083,1.393427,298.278972,30mm,0
6252,-0.926647,0.239846,303.346527,40mm,0
6253,2.615603,-1.943484,301.337639,40mm,0
6254,-0.884495,0.884028,329.024201,40mm,1
6255,-2.581772,-1.659572,299.547557,40mm,0
6256,2.659515,0.768763,327.671017,25mm,1
6257,0.123150,-1.599435,335.416418,30mm,1
6258,2.859201,-2.615049,300.987027,40mm,0
6259,-1.524254,-2.035912,302.407423,20mm,0
6260,-2.475404,0.784530,298.563869,30mm,0
6261,1.596745,-0.892246,310.000000,20mm,1
6262,-2.231426,-0.970395,302.345740,20mm,0
6263,-0.366870,-1.375228,297.158851,40mm,0
6264,1.948086,-0.913145,303.970983,20mm,0
6265,-0.464213,-1.074195,329.372638,25mm,1
6266,1.500874,2.438445,300.608504,40mm,0
6267,-2.160619,-1.047832,319.235997,25mm,1
6268,-0.172580,2.258113,304.950849,25mm,0
6269,-2.363220,-0.043312,300.040313,40mm,0
6270,2.889893,1.421408,299.846217,25mm,0
6271,-2.494719,0.149342,305.826646,25mm,0
6272,-2.404439,2.116837,298.656466,20mm,0
6273,1.765184,-2.442056,297.185859,30mm,0
6274,0.514670,0.520607,297.918922,25mm,0
6275,0.563885,-1.277134,304.634085,30mm,0
6276,2.378912,-2.118769,300.747006,40mm,0
6277,1.748207,0.980944,322.450700,40mm,1
6278,-2.024934,2.758474,298.902768,25mm,0
6279,-0.217316,-0.509531,299.990741,25mm,0
6280,2.232113,1.311599,300.172941,40mm,0
6281,-2.605831,-1.630588,304.724659,40mm,0
6282,-1.102093,2.634346,299.169653,30mm,0
6283,2.242861,-1.839239,310.000000,30mm,1
6284,0.450547,-1.521175,324.010671,30mm,1
6285,-0.073669,0.595914,321.764969,30mm,1
6286,-1.487084,-1.531131,301.650371,25mm,0
6287,0.928655,-1.629445,304.666956,20mm,0
6288,-1.819741,1.916081,324.578076,20mm,1
6289,1.282937,-0.716799,318.183455,40mm,1
6290,0.788211,1.674429,298.304138,20mm,0
6291,-2.725548,2.229221,303.987617,40mm,0
6292,0.528557,1.537770,302.963706,25mm,0
6293,-0.357098,-0.858511,298.491415,20mm,0
6294,1.497782,0.945791,310.000000,40mm,1
6295,-2.002300,1.428202,297.801058,30mm,0
6296,0.731029,2.413232,322.187099,40mm,1
6297,0.164739,-2.153243,298.822017,40mm,0
6298,-0.896536,1.282370,350.553747,30mm,1
6299,-2.408719,-1.607529,302.897061,30mm,0
6300,-1.444376,-1.149004,311.995363,25mm,1
6301,-2.137538,-2.842756,326.166035,20mm,1
6302,-0.922888,0.155358,301.277091,30mm,0
6303,-1.463623,0.536422,304.333917,40mm,0
6304,-0.812432,-0.907963,299.583841,20mm,0
6305,0.303025,1.238859,302.087232,20mm,0
6306,0.232161,-0.631990,339.460132,40mm,1
6307,1.612265,2.793343,303.619623,25mm,0
6308,-2.638214,-1.350206,299.633280,40mm,0
6309,-0.492149,-1.815059,335.440139,25mm,1
6310,0.452300,-1.976050,297.317484,25mm,0
6311,0.541430,2.167425,321.178655,20mm,1
6312,1.694636,1.247352,299.544332,30mm,0
6313,0.502369,-1.529330,322.395916,30mm,1
6314,0.302019,1.716783,300.329919,25mm,0
6315,1.416324,0.077873,299.501611,30mm,0
6316,1.349484,-2.929862,332.232795,30mm,1
6317,1.845331,-0.280372,310.000000,20mm,1
6318,2.827978,2.269552,307.680392,25mm,0
6319,2.148519,1.238524,329.397382,30mm,1
6320,-0.936102,-1.258493,296.197467,30mm,0
6321,1.751778,-2.202885,301.051591,30mm,0
6322,-2.069642,0.240561,302.448953,20mm,0
6323,0.869358,0.820165,313.401916,25mm,1
6324,0.829654,-2.179300,299.326610,40mm,0
6325,1.624636,0.980666,303.271909,30mm,0
6326,-0.489597,-0.703521,301.481045,25mm,0
6327,1.599091,-1.751834,324.468933,20mm,1
6328,-0.077707,-2.999595,301.482225,30mm,0
6329,0.892401,1.352347,304.837804,20mm,0
6330,2.827275,-1.272883,310.000000,30mm,1
6331,0.604439,1.090998,304.023077,20mm,0
6332,2.292694,-2.758557,301.021344,25mm,0
6333,1.566048,-0.769656,300.546940,30mm,0
6334,2.574458,2.245779,301.624024,30mm,0
6335,0.123364,-1.863986,303.072188,20mm,0
6336,-2.118619,-2.843892,326.040346,20mm,1
6337,1.652503,-1.428842,300.157854,30mm,0
6338,-0.457379,-0.947204,301.754250,25mm,0
6339,0.187985,1.833485,301.110156,30mm,0
6340,-0.399449,0.733412,329.825412,40mm,1
6341,-1.081394,1.122824,337.746382,40mm,1
6342,-1.908735,-1.067054,327.465859,20mm,1
6343,0.057177,-1.578650,303.652907,20mm,0
6344,-1.843257,-2.204707,303.209958,25mm,0
6345,-1.046892,-1.394618,295.424674,20mm,0
6346,2.566394,-2.433258,298.873587,40mm,0
6347,-2.336482,0.766396,302.178478,40mm,0
6348,-1.825227,0.070556,329.678102,30mm,1
6349,-2.355635,0.498466,301.290657,20mm,0
6350,1.382581,-1.667610,330.455778,40mm,1
6351,0.773164,1.573027,298.905442,30mm,0
6352,2.087776,1.337851,301.678029,25mm,0
6353,1.963636,-0.610742,327.241611,30mm,1
6354,0.845713,0.702459,299.965475,20mm,0
6355,1.237246,-2.972768,337.595620,20mm,1
6356,1.678566,-1.565784,302.229536,20mm,0
6357,0.691289,1.968260,299.608053,25mm,0
6358,-1.778921,0.511126,345.945416,40mm,1
6359,-1.216573,-1.200485,302.999855,20mm,0
6360,1.958342,1.208995,303.117205,40mm,0
6361,1.231518,2.055619,318.938406,30mm,1
6362,1.351381,1.501126,314.744728,40mm,1
6363,-0.073182,-1.581243,301.915140,25mm,0
6364,0.698138,1.110180,301.117341,20mm,0
6365,2.296523,-2.393268,301.738074,40mm,0
6366,-1.988816,-0.685732,324.920663,40mm,1
6367,-2.121762,-1.866421,298.120797,20mm,0
6368,0.768501,2.042017,301.543515,25mm,0
6369,-0.538022,1.323468,327.985370,30mm,1
6370,-0.421795,1.374226,301.026220,40mm,0
6371,-1.709922,0.430604,299.519841,20mm,0
6372,1.720192,-0.739887,333.954987,20mm,1
6373,2.551978,-0.318995,300.553233,20mm,0
6374,0.552018,1.612870,305.634585,25mm,0
6375,-0.053081,-0.484578,305.004747,20mm,0
6376,2.959266,1.196488,325.703549,25mm,1
6377,-0.341126,-1.448153,320.381096,40mm,1
6378,-1.010535,-1.604797,336.453018,25mm,1
6379,0.288871,-1.952117,298.322869,40mm,0
6380,-2.328607,2.657351,324.658608,20mm,1
6381,0.740699,0.517398,304.441795,40mm,0
6382,2.852573,-0.918439,301.092517,40mm,0
6383,2.951672,0.150917,320.579789,20mm,1
6384,-0.437325,-2.227473,299.428364,40mm,0
6385,-1.120496,1.521997,301.641877,20mm,0
6386,2.961823,-2.019640,336.303871,30mm,1
6387,1.017183,-1.490252,320.866797,25mm,1
6388,2.098278,-1.036931,300.794658,40mm,0
6389,-0.428617,-0.849794,302.006291,40mm,0
6390,-0.297898,1.493779,305.172674,40mm,0
6391,1.270771,1.197930,325.200850,25mm,1
6392,-2.204507,-0.629542,300.784457,25mm,0
6393,-1.294355,-2.197030,299.727591,40mm,0
6394,2.709365,-2.544068,300.040618,40mm,0
6395,-1.770125,1.451972,299.951413,30mm,0
6396,0.761374,-2.891343,303.004013,40mm,0
6397,-2.451079,2.264765,297.210640,30mm,0
6398,1.206958,1.349701,327.851882,30mm,1
6399,-2.148418,1.246580,298.298956,20mm,0
6400,-1.046513,2.901584,307.230460,20mm,0
6401,-1.771073,-1.191451,299.873149,40mm,0
6402,1.645867,-0.825418,310.421497,30mm,1
6403,-1.036342,-0.149833,298.062167,40mm,0
6404,0.988339,-0.591280,322.809240,25mm,1
6405,0.643481,0.866544,317.660282,25mm,1
6406,2.853460,1.358793,300.468276,30mm,0
6407,-0.211537,1.808582,301.955018,20mm,0
6408,-2.869920,1.121330,304.686151,40mm,0
6409,-2.879264,-0.314617,301.148712,30mm,0
6410,0.373339,1.569044,304.076211,25mm,0
6411,-1.463216,0.316235,316.631384,25mm,1
6412,-1.307985,1.587099,300.535658,40mm,0
6413,1.823863,1.991664,323.110472,40mm,1
6414,-0.092602,1.344387,319.309093,20mm,1
6415,0.917613,0.650091,315.128124,30mm,1
6416,1.876048,-0.269717,333.296014,40mm,1
6417,2.355354,0.236053,301.821878,30mm,0
6418,-1.995053,-2.116347,299.772116,30mm,0
6419,-2.777954,0.577619,301.074390,30mm,0
6420,-2.191097,-1.191487,315.712588,25mm,1
6421,-0.994023,-2.986879,337.260811,40mm,1
6422,2.828116,0.794384,299.153963,40mm,0
6423,-0.057192,1.714066,333.404791,25mm,1
6424,-0.265762,-0.253324,305.206657,40mm,0
6425,0.198197,-2.737410,301.954317,20mm,0
6426,-1.682121,-0.832700,302.027440,30mm,0
6427,1.365605,2.591816,310.000000,20mm,1
6428,0.824129,1.834288,310.000000,20mm,1
6429,-2.006211,-1.490940,317.452751,25mm,1
6430,-2.079892,0.517379,304.740111,25mm,0
6431,2.382345,-2.897267,298.295872,40mm,0
6432,-0.024438,-1.399959,327.717833,25mm,1
6433,1.683153,-1.351164,297.890342,40mm,0
6434,-0.051799,-0.250957,320.688001,20mm,1
6435,0.707804,0.708823,317.524017,20mm,1
6436,-1.008100,0.381952,298.188361,40mm,0
6437,0.903272,-1.505088,310.000000,30mm,1
6438,1.504738,-2.136806,302.800560,30mm,0
6439,1.528965,-1.143225,299.853403,30mm,0
6440,-1.711521,-0.443109,325.916717,25mm,1
6441,-2.068771,-1.230577,311.921480,20mm,1
6442,1.828030,1.418965,305.163131,40mm,0
6443,-1.124866,-1.647637,301.172509,40mm,0
6444,-2.671370,-1.253067,342.233800,40mm,1
6445,-1.770298,1.163485,336.637148,20mm,1
6446,1.713227,-1.072403,311.807303,40mm,1
6447,-1.872478,-2.538170,301.039046,30mm,0
6448,0.085629,0.582904,300.810253,30mm,0
6449,-2.241045,1.180884,330.214586,25mm,1
6450,0.178479,-1.729791,326.043392,30mm,1
6451,-2.326554,-1.252660,299.603010,40mm,0
6452,-1.253940,-0.673844,301.176856,40mm,0
6453,-2.193413,0.503266,310.000000,25mm,1
6454,1.392442,2.248817,323.866653,20mm,1
6455,2.009843,1.262109,297.418322,25mm,0
6456,-2.410945,-1.163702,338.887576,20mm,1
6457,-0.580141,-0.175204,298.603877,25mm,0
6458,-2.332114,-1.727248,301.935155,25mm,0
6459,-2.980100,-1.860410,303.598603,40mm,0
6460,0.314463,2.927965,299.980253,40mm,0
6461,-2.074293,-0.619770,331.480665,30mm,1
6462,2.956508,-0.675584,300.969511,20mm,0
6463,1.504256,0.269809,326.117427,25mm,1
6464,-1.506610,-1.592735,302.731939,30mm,0
6465,-1.547192,0.933136,333.310499,40mm,1
6466,-1.738458,0.388840,329.003473,30mm,1
6467,-0.458279,-0.594636,334.265320,25mm,1
6468,2.634955,-2.739968,301.799558,40mm,0
6469,-1.468221,-0.879234,302.812742,25mm,0
6470,0.868564,2.222750,302.088395,20mm,0
6471,-1.001266,-1.916385,302.610640,30mm,0
6472,-0.719183,2.242938,299.245255,20mm,0
6473,-0.138264,-1.131972,301.777966,25mm,0
6474,-1.337793,0.933874,341.224390,25mm,1
6475,1.603026,-1.802100,299.579638,25mm,0
6476,0.977975,-0.706218,302.895164,25mm,0
6477,0.918760,2.172327,346.089934,40mm,1
6478,1.038756,-2.417920,341.606284,25mm,1
6479,1.618634,0.368135,303.550091,25mm,0
6480,0.819846,-1.212255,298.181023,30mm,0
6481,2.177320,2.307189,296.600120,25mm,0
6482,2.339372,-0.962026,321.230317,25mm,1
6483,0.955529,0.038387,328.269087,25mm,1
6484,-2.273906,2.579909,298.053568,40mm,0
6485,0.470683,-1.619827,301.438534,30mm,0
6486,-1.147624,-1.539712,332.709309,30mm,1
6487,1.581330,0.941979,333.638149,30mm,1
6488,2.490271,-1.176831,300.280743,20mm,0
6489,1.777662,0.983665,300.961155,40mm,0
6490,-1.214818,1.382309,322.052569,25mm,1
6491,-0.012308,-1.139796,303.725459,25mm,0
6492,2.828347,1.630210,310.000000,20mm,1
6493,-0.382397,-0.399948,299.349047,30mm,0
6494,2.303066,2.051764,301.846486,20mm,0
6495,-2.939458,1.134943,300.629443,20mm,0
6496,0.032731,2.784104,299.815402,25mm,0
6497,0.582793,0.685806,332.673155,30mm,1
6498,-2.007350,0.895136,301.931985,20mm,0
6499,0.389473,2.229444,334.436557,20mm,1
6500,-0.932989,0.754003,299.007533,25mm,0
6501,-0.843053,-1.238449,302.401961,40mm,0
6502,1.431972,2.443737,304.088579,25mm,0
6503,0.131174,-2.554943,301.982284,40mm,0
6504,2.346304,0.562050,300.126438,20mm,0
6505,-1.229964,1.577002,327.462250,20mm,1
6506,-2.652944,2.814616,299.611307,25mm,0
6507,-0.916639,-0.388680,303.773460,40mm,0
6508,1.405940,1.362075,298.568873,40mm,0
6509,-0.622640,1.129133,324.050037,40mm,1
6510,-0.445413,-0.491885,326.930982,20mm,1
6511,0.711191,2.509130,322.812252,20mm,1
6512,-0.032805,-0.550140,310.000000,20mm,1
6513,1.746290,-1.523345,298.477922,30mm,0
6514,1.014321,-2.242299,301.819528,20mm,0
6515,-0.353301,1.191978,335.856637,40mm,1
6516,2.743887,2.569066,305.408844,30mm,0
6517,1.126256,-0.218164,299.223140,25mm,0
6518,-0.262202,2.080352,298.981806,40mm,0
6519,0.995342,1.712932,323.140038,25mm,1
6520,-1.911402,-1.346283,322.882035,30mm,1
6521,0.947114,2.087850,302.970450,25mm,0
6522,0.513084,-0.911427,303.038310,25mm,0
6523,-0.830038,-1.230443,302.441981,40mm,0
6524,2.063166,-1.748325,334.639765,25mm,1
6525,-2.018524,-2.581732,305.201250,25mm,0
6526,0.335674,-0.638510,317.022034,20mm,1
6527,-1.327638,0.135861,304.304702,30mm,0
6528,-0.906790,2.577175,295.000000,40mm,0
6529,-1.063797,1.292843,318.145113,40mm,1
6530,0.803069,1.110639,340.557906,30mm,1
6531,1.609375,-1.490367,326.028024,20mm,1
6532,2.603951,1.964356,314.465482,40mm,1
6533,0.169930,-1.350443,310.000000,20mm,1
6534,2.820595,-2.074905,328.296443,25mm,1
6535,0.742453,1.981098,300.904190,25mm,0
6536,-2.048609,0.478013,301.452345,30mm,0
6537,1.812196,-2.396027,307.856992,25mm,0
6538,0.672282,-0.436913,300.143206,30mm,0
6539,-2.840932,0.514653,301.497649,30mm,0
6540,-1.827252,2.599420,301.587308,20mm,0
6541,2.528697,-1.374554,310.000000,25mm,1
6542,1.476493,-1.771191,300.062228,20mm,0
6543,-2.667725,-2.696128,304.402593,20mm,0
6544,0.048164,0.384143,299.333609,40mm,0
6545,0.682794,-0.057032,298.479285,25mm,0
6546,0.502179,-1.899101,304.617512,25mm,0
6547,-1.603931,0.973893,301.067526,30mm,0
6548,-0.394299,1.155526,295.000000,20mm,0
6549,-1.112627,0.770445,302.039158,25mm,0
6550,-1.295144,-1.300502,301.215236,20mm,0
6551,2.228144,0.068657,302.524773,40mm,0
6552,1.657659,1.329700,325.272140,40mm,1
6553,-1.210260,1.567418,321.694976,25mm,1
6554,2.852462,0.441380,303.218760,40mm,0
6555,-2.938804,0.269110,310.662220,25mm,1
6556,-2.430665,-0.669220,298.959942,40mm,0
6557,-2.662944,-0.053426,300.886472,25mm,0
6558,0.508157,-1.343583,303.895646,40mm,0
6559,-0.331723,0.459270,300.829691,20mm,0
6560,-0.718826,-0.607063,306.727356,25mm,0
6561,1.787366,0.502279,327.783329,20mm,1
6562,0.515394,-2.167302,300.009663,40mm,0
6563,0.702827,-1.527077,330.305912,30mm,1
6564,1.793121,1.066515,297.772848,30mm,0
6565,2.129266,-0.676623,301.865086,20mm,0
6566,-0.521340,1.534639,319.642744,40mm,1
6567,-1.750409,-2.152738,302.253342,40mm,0
6568,-1.272287,2.020291,325.542310,30mm,1
6569,2.996614,2.530074,325.395892,25mm,1
6570,-1.802601,0.524471,332.012272,30mm,1
6571,-2.016213,-0.753029,329.425861,20mm,1
6572,-0.884340,-2.709943,299.915318,30mm,0
6573,-2.916698,0.728162,300.965066,20mm,0
6574,-2.077703,-1.078274,337.878027,40mm,1
6575,-0.592233,0.837011,303.327050,40mm,0
6576,-0.335713,0.143158,305.869727,25mm,0
6577,0.324185,-1.968386,313.817094,40mm,1
6578,2.631956,-0.977510,336.630410,20mm,1
6579,0.398291,1.798717,306.649005,20mm,0
6580,-1.704047,-1.586320,318.700841,40mm,1
6581,1.131863,-1.915197,316.120003,25mm,1
6582,1.938170,-1.614358,302.592270,40mm,0
6583,0.770806,1.087915,321.998735,25mm,1
6584,2.692655,-1.731228,329.090266,25mm,1
6585,2.083795,1.959404,297.915409,40mm,0
6586,-0.044291,-1.027490,300.861131,25mm,0
6587,2.799638,-0.319789,299.252636,25mm,0
6588,1.894999,-1.653357,299.573134,40mm,0
6589,-2.359710,0.299985,301.054164,40mm,0
6590,-2.898736,-2.041208,302.429989,20mm,0
6591,-1.191269,2.332149,302.228380,40mm,0
6592,-0.573140,-0.520474,332.105342,20mm,1
6593,0.303963,-2.081133,303.400762,30mm,0
6594,0.158416,1.389537,301.493999,25mm,0
6595,-2.795461,-1.845903,326.779733,25mm,1
6596,-1.036456,0.949184,302.160659,20mm,0
6597,-0.629174,-2.763243,305.895869,40mm,0
6598,-0.487240,-1.439053,302.289848,30mm,0
6599,0.657454,-2.433139,328.088090,30mm,1
6600,-0.086850,1.795080,298.784650,30mm,0
6601,2.189003,2.143988,300.280732,30mm,0
6602,1.282313,-0.168023,319.726471,25mm,1
6603,-0.188152,-2.511275,298.692202,30mm,0
6604,1.235021,-0.761625,301.207503,20mm,0
6605,1.093358,2.798609,299.779316,25mm,0
6606,2.016020,-1.343803,317.659435,20mm,1
6607,1.015299,-2.053960,326.737794,40mm,1
6608,-1.451051,-2.773516,300.288436,20mm,0
6609,-1.861696,0.709669,332.481374,40mm,1
6610,-2.867822,-0.959711,332.957924,20mm,1
6611,-1.137881,0.778634,325.313883,30mm,1
6612,2.209944,2.359417,301.227812,30mm,0
6613,1.555161,-1.724808,332.323167,40mm,1
6614,0.836249,-0.972007,301.769581,30mm,0
6615,-2.941645,1.043336,297.659326,40mm,0
6616,-0.294964,-2.320572,299.721961,25mm,0
6617,-1.174038,2.725408,344.410852,25mm,1
6618,2.180487,0.127761,320.573555,20mm,1
6619,-1.202642,0.519755,331.927923,40mm,1
6620,-2.208706,-0.505408,325.187715,40mm,1
6621,-2.729457,0.171995,310.000000,25mm,1
6622,-1.847952,2.152851,301.077489,30mm,0
6623,-1.134011,0.147320,335.251809,25mm,1
6624,-2.589314,0.395978,301.310139,20mm,0
6625,-2.503052,-0.122102,336.121119,25mm,1
6626,1.431005,-0.996115,332.449326,40mm,1
6627,-0.889039,-1.604432,301.455427,20mm,0
6628,1.562153,-1.682046,332.880414,20mm,1
6629,1.889996,-0.286434,302.637751,40mm,0
6630,1.285812,1.493561,316.569059,20mm,1
6631,-1.448911,-0.861904,315.781147,20mm,1
6632,2.332765,-1.806419,299.514519,30mm,0
6633,1.299626,-1.108905,301.328070,20mm,0
6634,0.425442,-1.005440,306.424841,40mm,0
6635,1.344804,-0.873899,329.156572,40mm,1
6636,2.859993,-1.759304,316.433431,20mm,1
6637,1.530731,2.570971,322.124596,20mm,1
6638,-2.621219,0.766542,300.194970,40mm,0
6639,-0.364651,-0.176723,324.312061,30mm,1
6640,-2.558677,-1.275506,304.225400,40mm,0
6641,0.517661,-1.478768,299.039721,40mm,0
6642,-2.931662,1.179043,304.136297,20mm,0
6643,1.283488,-0.387383,300.192081,30mm,0
6644,-0.376310,-0.578708,302.080882,25mm,0
6645,1.783888,1.944934,324.412884,25mm,1
6646,-2.223083,-1.681481,302.545942,20mm,0
6647,0.294991,-2.019345,324.462969,20mm,1
6648,-2.131395,1.819736,302.267271,40mm,0
6649,1.978740,-0.338013,325.085233,25mm,1
6650,0.397229,-1.572455,300.175504,20mm,0
6651,-2.239427,0.729786,324.584606,20mm,1
6652,-1.172169,-0.709732,322.452983,20mm,1
6653,0.047677,-1.614956,300.056451,25mm,0
6654,-2.636375,1.243104,302.193028,40mm,0
6655,0.067284,-1.562087,298.664986,20mm,0
6656,1.405824,1.454213,323.168116,30mm,1
6657,0.178204,-2.384389,325.498750,25mm,1
6658,1.273075,-1.576505,298.021741,25mm,0
6659,0.768608,-2.846906,338.263017,40mm,1
6660,-2.137389,-0.193100,338.831115,40mm,1
6661,-1.400699,-0.930757,299.782082,40mm,0
6662,-0.462560,1.814064,301.517206,40mm,0
6663,0.394484,1.288214,296.633833,30mm,0
6664,-0.060681,0.369454,302.598407,30mm,0
6665,-2.305711,0.158707,329.694949,30mm,1
6666,1.915383,-2.520638,300.759998,30mm,0
6667,-1.970941,-0.919187,302.231309,30mm,0
6668,2.432574,2.784213,302.186387,25mm,0
6669,-2.011694,1.134860,296.915193,25mm,0
6670,0.285809,0.614817,304.385850,40mm,0
6671,-1.817227,-0.064830,304.152100,30mm,0
6672,0.372631,-2.297179,337.477186,25mm,1
6673,0.589254,-0.685171,333.536473,25mm,1
6674,0.509469,-2.926875,300.399004,40mm,0
6675,2.963088,2.815766,303.042463,25mm,0
6676,0.222986,-1.381296,339.554938,30mm,1
6677,2.227617,-1.655069,324.834203,20mm,1
6678,-2.428235,-1.348244,321.937228,25mm,1
6679,0.797855,-2.070633,310.000000,40mm,1
6680,2.432384,-2.989368,298.311676,30mm,0
6681,-1.104749,1.405382,323.116829,25mm,1
6682,-0.079985,1.593797,298.164071,25mm,0
6683,-0.363280,-2.985517,334.079083,30mm,1
6684,-0.852517,-0.593421,340.796699,25mm,1
6685,-0.050765,1.374615,302.325986,25mm,0
6686,-1.108430,-0.859549,300.694498,40mm,0
6687,-1.233718,-1.184867,305.714172,25mm,0
6688,2.747012,2.127705,302.124568,20mm,0
6689,2.724138,-1.234997,315.577981,40mm,1
6690,-0.890397,-1.251311,300.063863,40mm,0
